starttime	seconds	ctime	dtime	ttime	wait
Wed Mar 26 18:16:23 2014	1395846983	0	89	90	89
Wed Mar 26 18:16:23 2014	1395846983	0	90	90	89
Wed Mar 26 18:16:23 2014	1395846983	0	90	90	90
Wed Mar 26 18:16:22 2014	1395846982	0	90	90	90
Wed Mar 26 18:16:25 2014	1395846985	0	90	90	90
Wed Mar 26 18:16:24 2014	1395846984	0	91	91	88
Wed Mar 26 18:16:24 2014	1395846984	0	91	91	90
Wed Mar 26 18:16:24 2014	1395846984	0	92	92	91
Wed Mar 26 18:16:24 2014	1395846984	0	92	92	91
Wed Mar 26 18:16:25 2014	1395846985	0	92	92	92
Wed Mar 26 18:16:25 2014	1395846985	0	93	93	92
Wed Mar 26 18:16:25 2014	1395846985	0	93	93	92
Wed Mar 26 18:16:25 2014	1395846985	0	94	94	93
Wed Mar 26 18:16:25 2014	1395846985	0	94	94	93
Wed Mar 26 18:16:25 2014	1395846985	0	95	95	95
Wed Mar 26 18:16:25 2014	1395846985	0	96	96	94
Wed Mar 26 18:16:24 2014	1395846984	0	96	96	95
Wed Mar 26 18:16:23 2014	1395846983	0	96	96	94
Wed Mar 26 18:16:25 2014	1395846985	0	97	97	95
Wed Mar 26 18:16:22 2014	1395846982	3	95	98	94
Wed Mar 26 18:16:23 2014	1395846983	0	99	99	96
Wed Mar 26 18:16:22 2014	1395846982	0	99	99	98
Wed Mar 26 18:16:22 2014	1395846982	3	97	100	94
Wed Mar 26 18:16:24 2014	1395846984	0	100	100	99
Wed Mar 26 18:16:24 2014	1395846984	0	100	100	100
Wed Mar 26 18:16:24 2014	1395846984	0	101	101	98
Wed Mar 26 18:16:25 2014	1395846985	0	101	101	97
Wed Mar 26 18:16:24 2014	1395846984	0	102	102	100
Wed Mar 26 18:16:23 2014	1395846983	0	102	102	102
Wed Mar 26 18:16:24 2014	1395846984	0	103	103	103
Wed Mar 26 18:16:23 2014	1395846983	0	103	103	103
Wed Mar 26 18:16:24 2014	1395846984	0	104	104	103
Wed Mar 26 18:16:22 2014	1395846982	0	104	104	103
Wed Mar 26 18:16:24 2014	1395846984	0	105	105	105
Wed Mar 26 18:16:23 2014	1395846983	0	105	105	105
Wed Mar 26 18:16:24 2014	1395846984	0	106	106	106
Wed Mar 26 18:16:25 2014	1395846985	0	107	107	106
Wed Mar 26 18:16:25 2014	1395846985	0	107	107	105
Wed Mar 26 18:16:25 2014	1395846985	0	108	108	104
Wed Mar 26 18:16:23 2014	1395846983	0	108	108	105
Wed Mar 26 18:16:22 2014	1395846982	0	108	108	106
Wed Mar 26 18:16:25 2014	1395846985	0	109	109	108
Wed Mar 26 18:16:25 2014	1395846985	0	109	109	108
Wed Mar 26 18:16:23 2014	1395846983	0	110	110	109
Wed Mar 26 18:16:23 2014	1395846983	0	109	110	109
Wed Mar 26 18:16:25 2014	1395846985	0	110	110	109
Wed Mar 26 18:16:23 2014	1395846983	0	110	110	110
Wed Mar 26 18:16:23 2014	1395846983	0	110	110	110
Wed Mar 26 18:16:25 2014	1395846985	0	111	111	111
Wed Mar 26 18:16:25 2014	1395846985	0	112	112	111
Wed Mar 26 18:16:23 2014	1395846983	0	112	112	111
Wed Mar 26 18:16:22 2014	1395846982	0	112	112	109
Wed Mar 26 18:16:25 2014	1395846985	0	112	112	112
Wed Mar 26 18:16:25 2014	1395846985	0	113	113	112
Wed Mar 26 18:16:23 2014	1395846983	0	114	114	113
